id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
831u3wj9661kn408kdh66t7b,j49m35d2-65v4-3197-em07-787q1b7775w4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/532d1h64-u423-71ld-0d0o-m487yo1l4685/content/532d1h64-u423-71ld-0d0o-m487yo1l4685,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/532d1h64-u423-71ld-0d0o-m487yo1l4685/content/532d1h64-u423-71ld-0d0o-m487yo1l4685,2,jgreenwood66.pdf,15615w18-8l70-8872-9m62-y05d8952wf58,69730q56-a628-7cv1-ww9y-srg2058n92ax,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v85xsu38-e8v4-3811-39r4-605300g7k002/thumbs/v85xsu38-e8v4-3811-39r4-605300g7k002,0.0,0.0,138,153,15.1,41.17,128,143,Cyan,Unspecified,PRINTING,NORMAL,0.94,PREFLIGHT_OK,1,2015-02-04 20:29:51,Magenta,Overprint,LINE,TRANSPARENT,0.71,Yellow,Unspecified,PRINTING,TRANSPARENT,0.69,Black,Unchanged,PRINTING,TRANSPARENT,0.95,HD_Grau,0,0,0,302,Knockout,LINE,UNSPECIFIED,0.45,58,0,2.04,1.1,F51,0.13,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
777m2xd8287gy558rvn07p8s,o29r05k2-92k7-9549-pr18-832g6d2728g8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/343k8z30-i119-15qt-0v3m-t893qf8v3248/content/343k8z30-i119-15qt-0v3m-t893qf8v3248,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/343k8z30-i119-15qt-0v3m-t893qf8v3248/content/343k8z30-i119-15qt-0v3m-t893qf8v3248,2,lbernardotti67.pdf,85169v71-5w94-6425-4q26-w73t1850us61,96740a82-a353-2ny9-ml1h-bvs2867t17jd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s25bhr54-e0c5-6881-77v6-377667d5y404/thumbs/s25bhr54-e0c5-6881-77v6-377667d5y404,0.0,0.0,49,71,15.1,32.1,39,61,Cyan,Knockout,LINE,NORMAL,0.2,PREFLIGHT_OK,2,2016-04-17 09:05:24,Magenta,Unchanged,LINE,OPAQUE,0.53,Yellow,Overprint,PRINTING,TRANSPARENT,0.38,Black,Knockout,LACK,TRANSPARENT,0.64,VarGlos,0.04,0.08,0.02,0.0,Unchanged,LACK,UNSPECIFIED,0.45,42,0,1,1.4,F51,0.5,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
784a2jm4355hd297uul10p4w,m38m46a8-97k6-6877-al80-167f5r2385k4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/270y7f88-k292-49ol-4k7o-i304fz5t3529/content/270y7f88-k292-49ol-4k7o-i304fz5t3529,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/270y7f88-k292-49ol-4k7o-i304fz5t3529/content/270y7f88-k292-49ol-4k7o-i304fz5t3529,1,gadran68.pdf,51295i68-3l84-3945-2q97-u13l1716ao49,19091m13-x939-5au2-qc0w-iku2838e01tp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/j57ocq78-u6t4-0071-52n2-095868g9d615/thumbs/j57ocq78-u6t4-0071-52n2-095868g9d615,0.0,0.0,210,105,20.1,32.1,200,93,Black,Overprint,PRINTING,OPAQUE,0.68,PREFLIGHT_OK,2,2017-10-30 01:04:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.04,0.05,0.04,0.0,Unchanged,LINE,UNSPECIFIED,0.8,64,0,2.21,2,F51,0.37,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
035i5mx1899gm011elk26y0k,e24e97f1-75i7-3079-qo01-367m2n3849o1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/397u2y63-q318-71uo-8k8p-a468zi1c8054/content/397u2y63-q318-71uo-8k8p-a468zi1c8054,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/397u2y63-q318-71uo-8k8p-a468zi1c8054/content/397u2y63-q318-71uo-8k8p-a468zi1c8054,1,gsnedker69.pdf,74854a02-8h57-8814-9i05-p00o8370yd27,28853v90-z366-0mz8-te2e-jar0040a58ee,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n64evo62-x3y5-9132-53e4-250344w3a404/thumbs/n64evo62-x3y5-9132-53e4-250344w3a404,0.0,0.0,148,105,20.1,32.1,132,95,Black,Knockout,LACK,TRANSPARENT,0.55,PREFLIGHT_OK,1,2021-07-17 13:56:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.04,0.07,0.05,0.0,Knockout,PRINTING,UNSPECIFIED,0.46,52,0,2.98,1.4,F39,0.49,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
957z4ba6688gd511qax57h2w,b10y51k8-86a2-4731-vs09-385e8q8745i2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/603o5q68-k636-34an-0o6o-q620qs3c8574/content/603o5q68-k636-34an-0o6o-q620qs3c8574,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/603o5q68-k636-34an-0o6o-q620qs3c8574/content/603o5q68-k636-34an-0o6o-q620qs3c8574,1,agooke6a.pdf,36689x92-3w73-3254-9h04-e30r9726gi72,86939m73-s216-7en0-ln1o-adz9852b87tc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z75ddk81-e0v7-0983-95b5-492783z3m910/thumbs/z75ddk81-e0v7-0983-95b5-492783z3m910,0.0,0.0,33,153,20.1,41.17,17,140,Cyan,Knockout,LACK,UNSPECIFIED,0.87,PREFLIGHT_OK,2,2017-01-04 01:51:48,Magenta,Knockout,PRINTING,OPAQUE,0.73,Yellow,Knockout,LINE,OPAQUE,0.14,Black,Unchanged,LINE,TRANSPARENT,0.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,0,2.42,4.6,F39,0.21,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
966p8io4437dl146vgl85b8l,n94b15b3-93b8-8588-mh39-556p2i6444j9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/974i6w49-w839-66al-3v7b-q833su5y4626/content/974i6w49-w839-66al-3v7b-q833su5y4626,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/974i6w49-w839-66al-3v7b-q833su5y4626/content/974i6w49-w839-66al-3v7b-q833su5y4626,2,dwoofenden6b.pdf,30670n72-6b37-6960-2n71-q53c2396yd35,27117d22-w505-3rl0-nx4k-yyo0450a00qw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s47djz40-x8u8-0733-27x4-725067n9e296/thumbs/s47djz40-x8u8-0733-27x4-725067n9e296,0.0,0.0,195,175,20.1,32.1,181,163,Cyan,Unchanged,PRINTING,UNSPECIFIED,0.84,PREFLIGHT_OK,1,2017-07-06 22:34:35,Magenta,Unspecified,LINE,TRANSPARENT,0.69,Yellow,Overprint,LINE,NORMAL,0.09,Black,Unchanged,LACK,UNSPECIFIED,0.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,0,10,1.1,F39,0.58,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
792w8fw0601ca631spx19g5m,p54i37o0-27h4-8304-lm97-439q9u9407p0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/609i0n97-t448-54tz-3f8d-m435km8b6979/content/609i0n97-t448-54tz-3f8d-m435km8b6979,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/609i0n97-t448-54tz-3f8d-m435km8b6979/content/609i0n97-t448-54tz-3f8d-m435km8b6979,1,rdykas6c.pdf,46334z89-3k22-1922-2x48-m60a0660ud19,83686f00-k273-0lo7-zw0x-wim0998c99bp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u66kdn55-h8g2-6175-44v5-935990k8z291/thumbs/u66kdn55-h8g2-6175-44v5-935990k8z291,0.0,0.0,33,175,20.1,41.17,22,162,Cyan,Unchanged,PRINTING,OPAQUE,0.32,PREFLIGHT_OK,2,2015-01-23 13:16:20,Magenta,Unchanged,LINE,TRANSPARENT,0.53,Yellow,Unspecified,PRINTING,UNSPECIFIED,0.66,Black,Overprint,LACK,OPAQUE,0.98,Mint,0.06,0.01,0.02,0.0,Knockout,PRINTING,UNSPECIFIED,0.07,49,0,2.04,5.3,F78,0.38,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
260v1vf0367le914ktu90m7t,y35w59g4-75t3-3559-vn63-445o1s1496y6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/729t7a13-u394-29am-3x3q-m151ip5g7055/content/729t7a13-u394-29am-3x3q-m151ip5g7055,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/729t7a13-u394-29am-3x3q-m151ip5g7055/content/729t7a13-u394-29am-3x3q-m151ip5g7055,2,tpenwarden6d.pdf,28720p79-8d84-0659-1n80-s88t1927hh90,52626s69-p940-6ot7-fv1k-hum6190i67yn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o58gqg59-u7k7-9816-58d4-931429l3k692/thumbs/o58gqg59-u7k7-9816-58d4-931429l3k692,0.0,0.0,195,175,15.1,41.17,182,161,Black,Unspecified,PRINTING,NORMAL,0.65,PREFLIGHT_OK,2,2021-08-27 01:39:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.03,0.09,0.03,0.0,Unchanged,LINE,TRANSPARENT,0.49,60,0,2.69,1.1,F39,0.22,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
046u9mp1621gx448ntt57c3g,k49o38h2-67o6-1209-ew12-841f1l2804h9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/428c1z21-z449-04aw-5x2v-s294ji5i4647/content/428c1z21-z449-04aw-5x2v-s294ji5i4647,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/428c1z21-z449-04aw-5x2v-s294ji5i4647/content/428c1z21-z449-04aw-5x2v-s294ji5i4647,2,wstate6e.pdf,55487b58-8t25-1754-2v44-q97g3328cy63,19583h03-e508-2hn5-hh5f-xzb4351w51js,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g16oaw40-r8j0-6441-88a0-620097c1y657/thumbs/g16oaw40-r8j0-6441-88a0-620097c1y657,0.0,0.0,210,105,15.1,41.17,194,95,Cyan,Overprint,LACK,OPAQUE,0.07,PREFLIGHT_OK,2,2016-05-11 16:58:50,Magenta,Knockout,PRINTING,UNSPECIFIED,0.6,Yellow,Overprint,LINE,TRANSPARENT,0.41,Black,Knockout,LINE,UNSPECIFIED,0.72,100_MPH,0.08,0.05,0.03,0.0,Unchanged,LINE,NORMAL,0.93,42,0,2.5,2,F39,0.87,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
904s8si4745ko909gtl93n8v,o16f68l9-83i8-1193-mt17-237s0h6622h5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576k6z43-g373-55os-1l6s-w016au3w4008/content/576k6z43-g373-55os-1l6s-w016au3w4008,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576k6z43-g373-55os-1l6s-w016au3w4008/content/576k6z43-g373-55os-1l6s-w016au3w4008,2,mmarlow6f.pdf,30931k70-7a95-1922-2k17-h15d9960bt41,63366d07-o670-7df5-ja0d-jge9344h82ey,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u23owg26-m1a7-5553-62i0-246709a7i202/thumbs/u23owg26-m1a7-5553-62i0-246709a7i202,0.0,0.0,33,105,20.1,41.17,22,90,Cyan,Knockout,LINE,OPAQUE,0.86,PREFLIGHT_OK,2,2019-08-20 16:04:12,Magenta,Unchanged,PRINTING,OPAQUE,0.29,Yellow,Unspecified,LACK,TRANSPARENT,0.13,Black,Overprint,LINE,OPAQUE,0.52,Navi,0.07,0.06,0.07,0.0,Unspecified,LINE,OPAQUE,0.88,38,0,2.11,3.2,F78,0.16,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
495k7kh9181dw950qoq19z2g,b46h41e6-04o6-7191-ma28-254i7l9853r6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/213d6e22-g197-17du-9y9l-m153om2f8834/content/213d6e22-g197-17du-9y9l-m153om2f8834,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/213d6e22-g197-17du-9y9l-m153om2f8834/content/213d6e22-g197-17du-9y9l-m153om2f8834,1,dcassar6g.pdf,00767f27-0c26-5086-4r33-q99v9633oo64,42929s84-g822-2xm1-pa9w-mad1517y61os,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m98yqx80-g8l8-8835-99y2-707408z8m455/thumbs/m98yqx80-g8l8-8835-99y2-707408z8m455,0.0,0.0,187,104,15.1,41.17,177,90,Cyan,Unchanged,LINE,TRANSPARENT,0.09,PREFLIGHT_OK,2,2018-08-22 09:14:15,Magenta,Unspecified,LINE,UNSPECIFIED,0.32,Yellow,Unchanged,LACK,UNSPECIFIED,0.78,Black,Unchanged,LACK,OPAQUE,0.46,Carrot,0.03,0.01,0.04,0.0,Unchanged,PRINTING,OPAQUE,0.8,59,0,2.66,1.8,F39,0.74,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
109s1gq8985tm313ipo61o2e,d74q85j4-23q1-6514-hy66-125t9h2087o7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/590c1g34-f352-53xf-3o7d-b991rj5z1478/content/590c1g34-f352-53xf-3o7d-b991rj5z1478,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/590c1g34-f352-53xf-3o7d-b991rj5z1478/content/590c1g34-f352-53xf-3o7d-b991rj5z1478,2,mhaly6h.pdf,73915y18-6j92-3074-5c12-j78i0780ih83,48507b01-w383-9jn5-mw5x-tzh0122i62xp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d35rqj47-s0e7-4968-07e3-572839a5r351/thumbs/d35rqj47-s0e7-4968-07e3-572839a5r351,0.0,0.0,148,105,20.1,41.17,134,89,Black,Overprint,LACK,UNSPECIFIED,0.03,PREFLIGHT_OK,1,2017-12-30 11:28:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,0,2.11,1.4,F47,0.93,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
207w3cg1323wp986zyr62h0c,n88w82u0-35m1-2573-fp53-320r7q5616v5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/402y6g91-s709-07vg-6u2b-t000nf4g0261/content/402y6g91-s709-07vg-6u2b-t000nf4g0261,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/402y6g91-s709-07vg-6u2b-t000nf4g0261/content/402y6g91-s709-07vg-6u2b-t000nf4g0261,1,dpetegrew6i.pdf,23682u44-8h01-8133-9i28-a58b0419tf35,75067v07-j966-8yq5-zz7h-khg2730j95ta,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w94ebh07-h1e7-3535-21r9-325635d2p501/thumbs/w94ebh07-h1e7-3535-21r9-325635d2p501,0.0,0.0,138,175,15.1,41.17,124,159,Cyan,Unspecified,PRINTING,UNSPECIFIED,0.01,PREFLIGHT_OK,2,2018-01-26 04:38:58,Magenta,Knockout,LINE,NORMAL,0.52,Yellow,Unspecified,LINE,OPAQUE,0.4,Black,Overprint,PRINTING,UNSPECIFIED,0.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,0,13,1.3,F39,0.19,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
302f4ha9531vg867xvd24l5a,w35s22d7-83i7-5410-ut45-966p4r6377j0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/868l0l54-p051-95ag-2j3a-a060fp5l1570/content/868l0l54-p051-95ag-2j3a-a060fp5l1570,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/868l0l54-p051-95ag-2j3a-a060fp5l1570/content/868l0l54-p051-95ag-2j3a-a060fp5l1570,1,grawkesby6j.pdf,88158z81-4f79-2120-3u41-l65a3267iq45,76384e09-y824-0oq9-fq5b-yia1422g88pr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t48tbr69-u0a2-6890-47j1-796840k1r126/thumbs/t48tbr69-u0a2-6890-47j1-796840k1r126,0.0,0.0,187,104,20.1,41.17,173,92,Cyan,Unchanged,LACK,NORMAL,0.58,PREFLIGHT_OK,1,2015-05-08 09:47:55,Magenta,Overprint,LINE,NORMAL,0.98,Yellow,Unspecified,LACK,TRANSPARENT,0.18,Black,Overprint,PRINTING,UNSPECIFIED,0.95,HD_Grau,0,0,0,302,Overprint,LINE,TRANSPARENT,0.56,52,0,2.88,1.8,F78,0.31,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
041i2sj1664yu821ujs71o6p,e03j57t3-43b6-0827-st92-754y3r8631k7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/205m4t01-g351-52wm-7o2m-u851tb6x9009/content/205m4t01-g351-52wm-7o2m-u851tb6x9009,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/205m4t01-g351-52wm-7o2m-u851tb6x9009/content/205m4t01-g351-52wm-7o2m-u851tb6x9009,1,sgentner6k.pdf,82604x64-9q41-0031-5g75-m84u4915qz27,02536i29-j338-7ci2-gg0j-yrt2225f43rs,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/j47grk01-i8w9-4744-48e3-167940i6v759/thumbs/j47grk01-i8w9-4744-48e3-167940i6v759,0.0,0.0,187,104,15.1,32.1,171,88,Cyan,Knockout,PRINTING,TRANSPARENT,0.14,PREFLIGHT_OK,2,2020-01-31 06:10:49,Magenta,Overprint,LACK,TRANSPARENT,0.43,Yellow,Unchanged,LACK,NORMAL,0.29,Black,Overprint,LINE,UNSPECIFIED,0.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,0,2.19,1.8,F78,0.25,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
885i7pt0314wa805vvs74u9z,o07p40g9-33k0-5681-kn80-769o9l6422a2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/405c1v24-u363-29hq-9q8h-y107rz9r6451/content/405c1v24-u363-29hq-9q8h-y107rz9r6451,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/405c1v24-u363-29hq-9q8h-y107rz9r6451/content/405c1v24-u363-29hq-9q8h-y107rz9r6451,1,gbouller6l.pdf,04833a92-2e70-1420-4j41-j54n1083ih21,33472t38-e326-9ry7-zs3n-yfj6392b11nc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e25hgp31-n2g6-6449-13k6-428762f5n204/thumbs/e25hgp31-n2g6-6449-13k6-428762f5n204,0.0,0.0,200,153,15.1,41.17,187,139,Black,Unchanged,LACK,UNSPECIFIED,0.68,PREFLIGHT_OK,2,2021-07-07 14:47:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Overprint,LACK,OPAQUE,0.51,57,0,2.72,1.3,F51,0.06,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
995u0zl4383rw832owb18e5z,j96p05e3-99q8-4180-nw48-699i7d0789z7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/339t9m65-r422-75qc-5r7y-d278ee8g8139/content/339t9m65-r422-75qc-5r7y-d278ee8g8139,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/339t9m65-r422-75qc-5r7y-d278ee8g8139/content/339t9m65-r422-75qc-5r7y-d278ee8g8139,2,gduthie6m.pdf,48236e47-2f86-9167-8g25-y12j8763ut78,61435q90-z576-2gw6-ff0h-rkf3565p52vp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f38nsf95-g9d8-0816-96q2-282166g6w543/thumbs/f38nsf95-g9d8-0816-96q2-282166g6w543,0.0,0.0,33,104,15.1,41.17,22,89,Cyan,Unspecified,LACK,TRANSPARENT,0.23,PREFLIGHT_OK,1,2015-08-20 23:03:25,Magenta,Unspecified,PRINTING,OPAQUE,0.67,Yellow,Knockout,LACK,NORMAL,0.24,Black,Unspecified,LACK,UNSPECIFIED,0.07,VarGlos,0.05,0.03,0.07,0.0,Overprint,LACK,NORMAL,0.94,56,0,2.08,3.2,F39,0.76,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
106u6zz3223dq828ooz74y8a,t77d14t5-54c7-3946-cn09-783z6m9314g2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/412b4l59-u658-01nm-7m7v-c411yu7a8771/content/412b4l59-u658-01nm-7m7v-c411yu7a8771,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/412b4l59-u658-01nm-7m7v-c411yu7a8771/content/412b4l59-u658-01nm-7m7v-c411yu7a8771,1,arulten6n.pdf,13723t20-4n70-0783-6v68-a40d5009gq82,37824c74-k474-3eq4-yl3d-hwm4541p81ry,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k79wru18-o1d8-9974-36b5-378132x1u089/thumbs/k79wru18-o1d8-9974-36b5-378132x1u089,0.0,0.0,195,175,20.1,32.1,181,165,Cyan,Unchanged,LINE,NORMAL,0.95,PREFLIGHT_OK,1,2015-01-10 11:32:11,Magenta,Unchanged,LACK,TRANSPARENT,0.86,Yellow,Unspecified,LACK,TRANSPARENT,0.33,Black,Unspecified,LACK,TRANSPARENT,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,0,2.1,1.1,F52,0.31,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
520u3ui8298qw552gzf46y2t,z85x62v2-30e5-4216-kp39-470l0j3024g0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/969p6u72-a130-78oe-2w1p-k132wt4r6043/content/969p6u72-a130-78oe-2w1p-k132wt4r6043,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/969p6u72-a130-78oe-2w1p-k132wt4r6043/content/969p6u72-a130-78oe-2w1p-k132wt4r6043,1,mleighton6o.pdf,16476m34-0c55-4641-6n28-w60l6079dw65,72519o72-v404-5kk4-ge1w-wrw4372x43ae,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/y75lbn59-y8u3-8967-58k2-053359a7n670/thumbs/y75lbn59-y8u3-8967-58k2-053359a7n670,0.0,0.0,49,175,15.1,41.17,36,161,Cyan,Unchanged,LINE,OPAQUE,0.45,PREFLIGHT_OK,1,2021-03-18 06:08:58,Magenta,Unchanged,LINE,TRANSPARENT,0.73,Yellow,Knockout,LACK,NORMAL,0.02,Black,Overprint,LINE,NORMAL,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,0,2.1,3.6,F78,0.54,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
472l5gy0620rn328evg38q3t,b24h39y0-73y9-8136-fu63-272g9b2068t6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/966m1q74-y816-68sp-5n0i-f986ls1x2375/content/966m1q74-y816-68sp-5n0i-f986ls1x2375,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/966m1q74-y816-68sp-5n0i-f986ls1x2375/content/966m1q74-y816-68sp-5n0i-f986ls1x2375,2,ewynch6p.pdf,38428p85-5b64-0179-9j06-u46a6806ae08,57583s65-b038-7nq7-ig4o-woc3958o48xs,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g26uxy68-o5u7-4199-53c0-100681b9s744/thumbs/g26uxy68-o5u7-4199-53c0-100681b9s744,0.0,0.0,187,104,15.1,32.1,173,90,Cyan,Overprint,LINE,NORMAL,0.91,PREFLIGHT_OK,1,2016-03-19 19:20:03,Magenta,Knockout,LINE,NORMAL,0.39,Yellow,Knockout,LACK,NORMAL,0.85,Black,Unchanged,LACK,UNSPECIFIED,0.91,Mint,0.09,0.02,0.05,0.0,Overprint,LINE,OPAQUE,0.43,56,0,1,1.8,undefinde,0.5,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
349l2ro8490ja659abv46d0v,r58r04f9-92e0-9913-hc92-908g9r1235m0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/402f0c16-f370-62dq-0u0w-n194qe9o4941/content/402f0c16-f370-62dq-0u0w-n194qe9o4941,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/402f0c16-f370-62dq-0u0w-n194qe9o4941/content/402f0c16-f370-62dq-0u0w-n194qe9o4941,1,ssemper6q.pdf,47355a55-5x59-8649-5o56-n37x7167yb13,95482b39-x080-3pz8-ka9s-ldm0686k14zw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t54tin28-x3k9-4776-87n4-029714v1a271/thumbs/t54tin28-x3k9-4776-87n4-029714v1a271,0.0,0.0,187,104,20.1,41.17,175,89,Black,Unspecified,PRINTING,TRANSPARENT,0.2,PREFLIGHT_OK,1,2020-07-14 06:40:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,0,2.07,1.8,F51,0.85,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
