id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
540z3jj7890wo121tsb37v1e,l74p11a9-96h9-5006-mk70-047c2d9506w3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/316h2f75-s806-45fb-8r9a-z950ir8r1530/content/316h2f75-s806-45fb-8r9a-z950ir8r1530,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/316h2f75-s806-45fb-8r9a-z950ir8r1530/content/316h2f75-s806-45fb-8r9a-z950ir8r1530,2,asimkins6e.pdf,89844o10-3x72-8803-1h57-i16i7689ow13,14438i92-i684-6ny0-gi4r-eau8235q73ig,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t68jln26-h0e5-6371-22a6-725327t1m848/thumbs/t68jln26-h0e5-6371-22a6-725327t1m848,0.0,0.0,195,175,20.1,41.17,181,163,Black,Unchanged,LINE,TRANSPARENT,0.54,PREFLIGHT_OK,2,2019-07-24 02:03:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.69,1,5.0,1.1,undefinde,0.37,1,Freies_Format,Einseitig,gestrichen_neues_Profil,flyer
960z4yx6477cd843vxq78n4q,g84q20j6-23j5-9602-wx70-085j1y0313t0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/676m6v03-w173-45yg-1u3x-h420wi4s2240/content/676m6v03-w173-45yg-1u3x-h420wi4s2240,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/676m6v03-w173-45yg-1u3x-h420wi4s2240/content/676m6v03-w173-45yg-1u3x-h420wi4s2240,2,hbarajas6f.pdf,61591y18-2e98-2643-7c31-q96y5681or08,48344e01-o261-6an8-hd3r-kwd5489u56zg,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s92pae15-t8l1-7701-83c7-636404r5y933/thumbs/s92pae15-t8l1-7701-83c7-636404r5y933,0.0,0.0,297,210,15.1,32.1,281,198,Black,Unspecified,LACK,UNSPECIFIED,0.25,PREFLIGHT_OK,2,2015-07-27 14:29:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.89,1,5.0,1.4,F47,0.27,2,DIN_A4_Quer,Doppelseitig,angestrichen_altes_Profil,flyer
610p1oh7112xk678izv80w9p,a53e65a7-56u0-5237-lt63-699n9d7401r7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886w6t35-u728-89vl-1s7s-c719qu5n8524/content/886w6t35-u728-89vl-1s7s-c719qu5n8524,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886w6t35-u728-89vl-1s7s-c719qu5n8524/content/886w6t35-u728-89vl-1s7s-c719qu5n8524,1,abasile6g.pdf,47822k04-8f78-0304-1l99-d25x5794og58,28678a83-f237-6la9-wy6a-fxf5329m02wa,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l24mnk59-i9p2-3874-63s0-200121q8i489/thumbs/l24mnk59-i9p2-3874-63s0-200121q8i489,0.0,0.0,200,153,20.1,32.1,185,137,Cyan,Overprint,LINE,NORMAL,0.8,PREFLIGHT_OK,2,2021-10-10 14:03:14,Magenta,Unchanged,LINE,OPAQUE,0.42,Yellow,Unchanged,LINE,NORMAL,0.77,Black,Unspecified,LINE,NORMAL,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.71,0,5.0,1.3,F52,0.75,1,Freies_Format,Einseitig,angestrichen_neues_Profil,flyer
638l0vd2354ud843jrc41y0g,u86b87f0-94j3-6400-hg41-353w2a7587u4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/728u7e97-d482-94dn-6o9r-u352vp7v7868/content/728u7e97-d482-94dn-6o9r-u352vp7v7868,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/728u7e97-d482-94dn-6o9r-u352vp7v7868/content/728u7e97-d482-94dn-6o9r-u352vp7v7868,2,ddillinton6h.pdf,88031v05-4o78-7473-1m00-a96x3399yh26,63307c51-a524-0gi9-ar8x-rua3870e10jk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e01fjd89-k4r5-3933-12v2-154365r0y066/thumbs/e01fjd89-k4r5-3933-12v2-154365r0y066,0.0,0.0,148,210,15.1,32.1,133,196,Black,Overprint,LACK,UNSPECIFIED,0.57,PREFLIGHT_OK,2,2018-11-25 22:58:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.06,0.03,0.04,0.0,Unchanged,LACK,NORMAL,0.43,21.89,1,5.0,1.4,undefinde,0.07,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
511w7ap4655vh257ojv92a0w,r61i17j2-05e1-7995-fb48-477i0a3902t8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/345x6x39-p908-57sg-2c1m-a873mx2v4651/content/345x6x39-p908-57sg-2c1m-a873mx2v4651,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/345x6x39-p908-57sg-2c1m-a873mx2v4651/content/345x6x39-p908-57sg-2c1m-a873mx2v4651,1,dchomicki6i.pdf,00980b97-3t93-4684-4e77-s34j7331cn33,57654e34-b909-6tb0-du6j-dsh7095l98oo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c78fye24-b9z7-1570-08b5-329965k6i314/thumbs/c78fye24-b9z7-1570-08b5-329965k6i314,0.0,0.0,297,153,20.1,32.1,287,138,Black,Unspecified,PRINTING,UNSPECIFIED,0.52,PREFLIGHT_OK,2,2015-10-09 14:13:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.05,0.1,0.08,0.0,Unchanged,LACK,OPAQUE,0.06,23.48,2,5.0,1.9,F47,0.59,1,DIN_A4_Quer,Einseitig,angestrichen_altes_Profil,flyer
674d1kg3243ny723cgj81w0h,j83x40c6-34t6-6159-fn70-220p7s6749f0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/783e4d42-n772-51nr-6l6k-p128rn7e5680/content/783e4d42-n772-51nr-6l6k-p128rn7e5680,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/783e4d42-n772-51nr-6l6k-p128rn7e5680/content/783e4d42-n772-51nr-6l6k-p128rn7e5680,1,lborgnol6j.pdf,72870l13-7k23-7156-0x78-v31p9528ys72,17016m97-n840-1sx7-ny0r-bfz0638q45sj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d87ifm74-q9s0-7609-31h3-182106b7x266/thumbs/d87ifm74-q9s0-7609-31h3-182106b7x266,0.0,0.0,187,104,20.1,41.17,172,89,Cyan,Knockout,LACK,OPAQUE,0.14,PREFLIGHT_OK,2,2018-02-25 11:08:45,Magenta,Overprint,PRINTING,NORMAL,0.78,Yellow,Unspecified,LACK,NORMAL,0.15,Black,Knockout,LINE,UNSPECIFIED,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.66,1,5.0,1.8,undefinde,0.75,2,Freies_Format,Doppelseitig,gestrichen_altes_Profil,flyer
346y9jd5329zx164hkz93u1o,z91w17x6-29g7-8048-ja23-348e1s6524y5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576n0y38-k768-38tk-7h3z-t716pn6t5162/content/576n0y38-k768-38tk-7h3z-t716pn6t5162,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576n0y38-k768-38tk-7h3z-t716pn6t5162/content/576n0y38-k768-38tk-7h3z-t716pn6t5162,2,chauck6k.pdf,61033z19-1e15-5025-7g24-e53d9493rv73,35344h95-w195-5gg3-ih3l-qlx7086o73ok,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m08mgj98-w8o0-4481-35b2-076533l0o869/thumbs/m08mgj98-w8o0-4481-35b2-076533l0o869,0.0,0.0,187,104,15.1,32.1,174,91,Black,Unspecified,LACK,NORMAL,0.75,PREFLIGHT_OK,1,2021-04-20 17:58:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lime,0.02,0.06,0.05,0.0,Knockout,PRINTING,NORMAL,0.27,3.38,2,5.0,1.8,F51,0.68,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,flyer
723j8sv1082mg872hpx82q1y,k71u12v5-45p5-1204-ho62-698n1c8028r1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/676g2r34-e555-85zk-4q9o-e052gw0f3988/content/676g2r34-e555-85zk-4q9o-e052gw0f3988,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/676g2r34-e555-85zk-4q9o-e052gw0f3988/content/676g2r34-e555-85zk-4q9o-e052gw0f3988,2,eyoungman6l.pdf,59294v49-2t91-6589-1i18-m45g4567fd80,43739q51-c061-6sf1-mz0p-jmb0737s73rt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c61ief48-m2q0-2873-26u7-425085d3p067/thumbs/c61ief48-m2q0-2873-26u7-425085d3p067,0.0,0.0,148,210,15.1,41.17,134,199,Black,Overprint,PRINTING,UNSPECIFIED,0.12,PREFLIGHT_OK,1,2019-02-25 06:08:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,0,5.0,1.4,undefinde,0.99,2,DIN_A5_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
653p8ms6622na440mlh75y0m,b72k33b8-79l1-9255-ap58-313q8g5113d6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/215w8j28-y508-33ns-6p5d-z215lj5k0850/content/215w8j28-y508-33ns-6p5d-z215lj5k0850,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/215w8j28-y508-33ns-6p5d-z215lj5k0850/content/215w8j28-y508-33ns-6p5d-z215lj5k0850,2,aciccoloi6m.pdf,75830d25-6a96-0687-8x28-g79m5824uv78,73371a87-m917-3zc3-mu0q-qud7874e75zi,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l16mkj89-m1n8-9735-08z7-475656m9b497/thumbs/l16mkj89-m1n8-9735-08z7-475656m9b497,0.0,0.0,148,104,20.1,32.1,133,88,Cyan,Overprint,LINE,NORMAL,0.9,PREFLIGHT_OK,1,2020-02-14 00:37:08,Magenta,Overprint,LACK,UNSPECIFIED,0.5,Yellow,Unchanged,PRINTING,NORMAL,0.67,Black,Knockout,PRINTING,TRANSPARENT,0.45,Mint,0.06,0.08,0.05,0.0,Knockout,LINE,OPAQUE,0.99,15.36,0,5.0,1.4,F52,0.12,2,DIN_A5_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
154e7mq8252nc136mnx87v9n,s54c23x4-91k4-2789-ke25-873i4l5942c3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/781u7k16-j292-69ni-1d9k-z506aw2i5328/content/781u7k16-j292-69ni-1d9k-z506aw2i5328,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/781u7k16-j292-69ni-1d9k-z506aw2i5328/content/781u7k16-j292-69ni-1d9k-z506aw2i5328,2,eivashkin6n.pdf,71153n39-0y17-0698-2b67-h39e0500mg75,59178l99-k009-2gt8-vm0c-gxd7652v38qz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w44olo95-x0s6-9378-36f3-114590q0s780/thumbs/w44olo95-x0s6-9378-36f3-114590q0s780,0.0,0.0,297,210,15.1,41.17,287,196,Cyan,Unchanged,LACK,UNSPECIFIED,0.26,PREFLIGHT_OK,1,2016-11-07 04:55:22,Magenta,Overprint,LACK,TRANSPARENT,0.79,Yellow,Overprint,PRINTING,UNSPECIFIED,0.95,Black,Unchanged,LACK,OPAQUE,0.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.27,2,5.0,1.4,F47,0.69,2,DIN_A4_Quer,Doppelseitig,angestrichen_altes_Profil,flyer
187v9xg9539xz748hax21q6g,j38w27a1-84t0-1250-pr07-282x0q8255j9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/465m1l72-j690-04mg-5o7r-u764tb1b2771/content/465m1l72-j690-04mg-5o7r-u764tb1b2771,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/465m1l72-j690-04mg-5o7r-u764tb1b2771/content/465m1l72-j690-04mg-5o7r-u764tb1b2771,1,sdy6o.pdf,08788g52-5x66-2906-8d42-g34o6442mu37,66634r70-e803-6jr6-gd9n-ohd6708r20la,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n70hym54-v8k2-2904-08s9-912743p2a221/thumbs/n70hym54-v8k2-2904-08s9-912743p2a221,0.0,0.0,148,175,15.1,32.1,137,161,Cyan,Unspecified,LINE,TRANSPARENT,0.6,PREFLIGHT_OK,2,2019-08-23 23:24:26,Magenta,Unspecified,LACK,NORMAL,0.39,Yellow,Unspecified,LACK,OPAQUE,0.61,Black,Overprint,PRINTING,NORMAL,0.39,Sky,0.02,0.05,0.02,0.0,Unspecified,LACK,UNSPECIFIED,0.03,7.78,0,5.0,1.2,F52,0.09,2,DIN_A5_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
501w4lg7434kr745aul96m2o,n48k51o1-56p1-4160-iv38-684b6e5918x6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/468k7z41-p757-44ge-9d0f-r326vy8z3323/content/468k7z41-p757-44ge-9d0f-r326vy8z3323,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/468k7z41-p757-44ge-9d0f-r326vy8z3323/content/468k7z41-p757-44ge-9d0f-r326vy8z3323,2,nturbat6p.pdf,15215x03-2c84-7435-6w86-w19d5830jn53,01527d69-b676-8ld5-vm4a-acq2508x96pt,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p17kwa37-y0d9-1854-49q0-273460n7w660/thumbs/p17kwa37-y0d9-1854-49q0-273460n7w660,0.0,0.0,195,175,15.1,41.17,180,165,Cyan,Overprint,PRINTING,TRANSPARENT,0.91,PREFLIGHT_OK,2,2015-08-17 01:14:06,Magenta,Knockout,LINE,UNSPECIFIED,0.15,Yellow,Unspecified,PRINTING,TRANSPARENT,0.0,Black,Knockout,PRINTING,NORMAL,0.6,Navi,0.09,0.09,0.09,0.0,Knockout,LACK,TRANSPARENT,0.49,14.81,2,5.0,1.1,F52,0.78,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,flyer
842n9du2897gy080jjf31i7a,y47v69l7-07x6-5614-zl12-760v5e7351i3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/234l6h00-n952-64pm-8n0a-j225nt9d2436/content/234l6h00-n952-64pm-8n0a-j225nt9d2436,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/234l6h00-n952-64pm-8n0a-j225nt9d2436/content/234l6h00-n952-64pm-8n0a-j225nt9d2436,2,bsterley6q.pdf,89156n78-4t14-1019-9k09-p76g9916ub84,77741g86-e518-9oe5-ud4a-yqp1214l03cx,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m82gra94-b3s6-8488-49t7-098871o1q590/thumbs/m82gra94-b3s6-8488-49t7-098871o1q590,0.0,0.0,210,104,15.1,41.17,200,93,Cyan,Unchanged,LINE,NORMAL,0.77,PREFLIGHT_OK,1,2017-02-17 23:58:39,Magenta,Overprint,PRINTING,UNSPECIFIED,0.09,Yellow,Overprint,PRINTING,OPAQUE,0.83,Black,Overprint,PRINTING,NORMAL,0.66,100_MPH,0.03,0.08,0.07,0.0,Unspecified,PRINTING,TRANSPARENT,0.3,16.11,0,31,2,F52,0.55,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
351v0ej3359cm324tcg44v8o,x99g50w9-44z8-0058-qi68-926r3d5226j4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/994g5z82-b060-68ug-0h4m-y726en2l2738/content/994g5z82-b060-68ug-0h4m-y726en2l2738,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/994g5z82-b060-68ug-0h4m-y726en2l2738/content/994g5z82-b060-68ug-0h4m-y726en2l2738,2,icristofol6r.pdf,35444y14-2z85-9831-8s37-d41b1259aw80,89841z44-z779-5bl0-zj7h-kpn9714a69jv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o45sbm60-m2m9-6747-54u8-788911g1y385/thumbs/o45sbm60-m2m9-6747-54u8-788911g1y385,0.0,0.0,148,210,20.1,32.1,138,198,Cyan,Knockout,LACK,TRANSPARENT,0.54,PREFLIGHT_OK,2,2017-04-12 04:19:15,Magenta,Unchanged,PRINTING,UNSPECIFIED,0.34,Yellow,Unchanged,LINE,NORMAL,0.11,Black,Knockout,LINE,NORMAL,0.26,24_Karat,0.09,0.09,0.01,0.0,Knockout,LINE,TRANSPARENT,0.62,24.41,0,5.0,1.4,F47,0.06,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
088a8un5188hf979eyy37e5o,o53u01d2-85p0-1329-qa49-687w6s0504u7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/382k6t55-u580-93tt-6b0f-f358bl0o0554/content/382k6t55-u580-93tt-6b0f-f358bl0o0554,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/382k6t55-u580-93tt-6b0f-f358bl0o0554/content/382k6t55-u580-93tt-6b0f-f358bl0o0554,1,smaccardle6s.pdf,55521k96-6u30-7413-7a39-q72p4155do78,38574p16-m203-7xn6-iw2k-xar2279y53gy,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a61esa89-o7i6-1932-90y8-719854c4g629/thumbs/a61esa89-o7i6-1932-90y8-719854c4g629,0.0,0.0,210,175,15.1,32.1,200,165,Cyan,Overprint,LACK,NORMAL,0.72,PREFLIGHT_OK,1,2015-11-01 01:46:58,Magenta,Knockout,LINE,UNSPECIFIED,0.53,Yellow,Unspecified,PRINTING,UNSPECIFIED,0.23,Black,Unspecified,LACK,TRANSPARENT,0.43,Lime,0.09,0.07,0.08,0.0,Overprint,LACK,OPAQUE,0.31,20.27,2,5.0,1.2,F47,0.54,1,DIN_A4_Hoch,Einseitig,angestrichen_altes_Profil,flyer
488p8ss5650nk154fnm75e6m,d17f54e2-62f1-6932-iu51-575v2a5672v3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/993n2o95-k558-35se-0e7a-u923jy1u7294/content/993n2o95-k558-35se-0e7a-u923jy1u7294,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/993n2o95-k558-35se-0e7a-u923jy1u7294/content/993n2o95-k558-35se-0e7a-u923jy1u7294,1,vgantzer6t.pdf,09595d50-1s29-0934-5v22-e93t0209iw71,98299e15-k516-0rr1-dq3e-bei0177u47dr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w82mqd80-i5l7-8609-02f6-963072g2i700/thumbs/w82mqd80-i5l7-8609-02f6-963072g2i700,0.0,0.0,187,104,20.1,41.17,171,92,Black,Unchanged,LACK,OPAQUE,0.11,PREFLIGHT_OK,2,2020-08-17 13:06:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Overprint,PRINTING,TRANSPARENT,0.71,4.82,0,5.0,1.8,F39,0.77,1,Freies_Format,Einseitig,gestrichen_altes_Profil,flyer
812t1qs4531wf071muo07u3c,c00i24v5-43q3-0878-vm88-626t6z1045p8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/068i8t18-v037-96hp-3w7v-b306uz0e2665/content/068i8t18-v037-96hp-3w7v-b306uz0e2665,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/068i8t18-v037-96hp-3w7v-b306uz0e2665/content/068i8t18-v037-96hp-3w7v-b306uz0e2665,2,fhessel6u.pdf,37776m65-5h95-6520-4h05-v73e3661sb65,27040c97-o875-1qm3-ur5z-hex8208q02rk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r05kxw62-j5e6-8123-92e7-267884r4e555/thumbs/r05kxw62-j5e6-8123-92e7-267884r4e555,0.0,0.0,195,175,20.1,32.1,185,165,Black,Unspecified,LACK,NORMAL,0.84,PREFLIGHT_OK,1,2017-02-08 03:29:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Knockout,LACK,NORMAL,0.51,22.44,0,5.0,1.1,undefinde,0.8,1,Freies_Format,Einseitig,gestrichen_neues_Profil,flyer
043z0lv9002fm326kzb22a5b,s33t79s9-13j3-0128-ek57-081v3m1709a8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/452a6g53-u349-24fd-1f1t-j689lk2s3346/content/452a6g53-u349-24fd-1f1t-j689lk2s3346,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/452a6g53-u349-24fd-1f1t-j689lk2s3346/content/452a6g53-u349-24fd-1f1t-j689lk2s3346,1,rocarran6v.pdf,20522t85-8l79-6011-9f48-l08c5803pf93,11463t67-v271-9dr5-kl9e-hcf0655l40xf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h35kln55-z9r0-7924-87o1-127897o2z132/thumbs/h35kln55-z9r0-7924-87o1-127897o2z132,0.0,0.0,148,104,20.1,41.17,135,89,Cyan,Overprint,LACK,NORMAL,0.93,PREFLIGHT_OK,1,2020-02-16 18:05:28,Magenta,Unspecified,PRINTING,UNSPECIFIED,0.21,Yellow,Unchanged,PRINTING,UNSPECIFIED,0.57,Black,Knockout,LINE,OPAQUE,0.82,VarGlos,0.06,0.04,0.09,0.0,Knockout,LACK,TRANSPARENT,0.01,16.09,1,5.0,1.4,undefinde,0.62,2,DIN_A5_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
515x7ut8440kp215cma01f8k,f22l69e0-25q6-6608-yl47-058w5b0360n7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/186f1k98-c735-65jo-4z6o-q862hg6w6865/content/186f1k98-c735-65jo-4z6o-q862hg6w6865,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/186f1k98-c735-65jo-4z6o-q862hg6w6865/content/186f1k98-c735-65jo-4z6o-q862hg6w6865,1,klandrean6w.pdf,17406t94-3s30-7413-1x81-a51z5280qc55,28869u75-c013-2yf9-aj2n-dgq8217t42xi,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p28per48-w5i6-0149-09m9-046054j0p068/thumbs/p28per48-w5i6-0149-09m9-046054j0p068,0.0,0.0,297,210,15.1,41.17,282,200,Black,Unspecified,PRINTING,TRANSPARENT,0.94,PREFLIGHT_OK,1,2020-03-01 22:44:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.93,1,5.0,1.4,F52,0.05,1,DIN_A4_Quer,Einseitig,angestrichen_neues_Profil,flyer
477y2pz7560cp191gja51i8h,v17w36b3-11h9-5914-vg38-020v9t6577k8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/351g7k86-v143-94ml-0a3f-u781oe7j9421/content/351g7k86-v143-94ml-0a3f-u781oe7j9421,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/351g7k86-v143-94ml-0a3f-u781oe7j9421/content/351g7k86-v143-94ml-0a3f-u781oe7j9421,2,cschuelcke6x.pdf,15838z25-8d29-8614-7r97-w58z2257mq21,51626k03-t055-7mj5-qx1l-hej9875n74vf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b07wig79-p7b4-6931-58n8-632311l9i150/thumbs/b07wig79-p7b4-6931-58n8-632311l9i150,0.0,0.0,187,104,20.1,41.17,176,89,Cyan,Overprint,LINE,TRANSPARENT,0.58,PREFLIGHT_OK,2,2015-12-28 12:31:38,Magenta,Knockout,PRINTING,UNSPECIFIED,0.28,Yellow,Unspecified,LACK,OPAQUE,0.26,Black,Knockout,LINE,UNSPECIFIED,0.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.07,2,5.0,1.8,F47,0.51,1,Freies_Format,Einseitig,angestrichen_altes_Profil,flyer
192v1cc3194rv652drx54r6k,f97o63f7-12r7-2107-xo42-663k5f1117c5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/152m3x19-w069-75uw-7b4d-t206zc2a5126/content/152m3x19-w069-75uw-7b4d-t206zc2a5126,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/152m3x19-w069-75uw-7b4d-t206zc2a5126/content/152m3x19-w069-75uw-7b4d-t206zc2a5126,2,rgoode6y.pdf,12004r86-2k14-3656-7b23-n40s6353cz74,30003l55-p491-3mx7-fi2u-jjw7879r37ys,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d39jnl14-v4x1-3695-44m2-529248g1i260/thumbs/d39jnl14-v4x1-3695-44m2-529248g1i260,0.0,0.0,105,175,20.1,41.17,94,162,Cyan,Unchanged,LACK,OPAQUE,0.65,PREFLIGHT_OK,1,2019-02-27 21:34:28,Magenta,Unspecified,LINE,NORMAL,0.18,Yellow,Unspecified,PRINTING,OPAQUE,0.62,Black,Overprint,PRINTING,OPAQUE,0.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.12,2,5.0,1.7,F47,0.09,1,DIN_A6_Hoch,Einseitig,angestrichen_altes_Profil,flyer
