id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
557b2gu1380dg572pwc50w4g,n52a41b6-08h7-2553-ns31-978z0v6920m4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/106m3g37-p774-31rv-3y3u-n298lo9g4240/content/106m3g37-p774-31rv-3y3u-n298lo9g4240,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/106m3g37-p774-31rv-3y3u-n298lo9g4240/content/106m3g37-p774-31rv-3y3u-n298lo9g4240,2,dgouldbourn63.pdf,31495q60-7a35-6063-9y73-o55x1479jn63,30057f71-k789-6cy6-pq3z-zku7814w84bi,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o25lcz16-j1k9-1669-33e2-724924m4y337/thumbs/o25lcz16-j1k9-1669-33e2-724924m4y337,0.0,0.0,970,1000,15.1,41.17,960,986,Black,Overprint,LINE,UNSPECIFIED,0.42,PREFLIGHT_OK,1,2018-09-01 04:22:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.08,0.02,0.06,0.0,Overprint,LACK,TRANSPARENT,0.64,70,0,11,1,F52,0.93,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
683l4ll3825ca765gtq11u6a,i06b49z1-64m4-5642-ay63-863s4t7716a7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/888e7k81-g090-23ir-7p1u-j892ke7m0066/content/888e7k81-g090-23ir-7p1u-j892ke7m0066,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/888e7k81-g090-23ir-7p1u-j892ke7m0066/content/888e7k81-g090-23ir-7p1u-j892ke7m0066,2,fmclenahan64.pdf,30156f15-2v84-2245-7q78-v02j4388yp43,27535z47-d121-7wl0-gh5a-lsk4880k97zc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u81rhl89-s2k6-5599-29r6-051120w0a797/thumbs/u81rhl89-s2k6-5599-29r6-051120w0a797,0.0,0.0,1189,841,15.1,32.1,1176,831,Black,Unchanged,LINE,UNSPECIFIED,0.82,PREFLIGHT_OK,1,2015-11-11 17:16:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.07,0.08,0.06,0.0,Overprint,LACK,UNSPECIFIED,0.78,70,0,11,1.4,F52,0.61,1,DIN_A0_Quer,Einseitig,angestrichen_neues_Profil,Poster
861z2tt2910ux706lwq34h3r,s06k17g3-88t9-2763-fn23-985y6g8774v1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/366y1f55-b582-86qz-8m8w-g756qx4t0575/content/366y1f55-b582-86qz-8m8w-g756qx4t0575,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/366y1f55-b582-86qz-8m8w-g756qx4t0575/content/366y1f55-b582-86qz-8m8w-g756qx4t0575,1,abyatt65.pdf,06775i26-0x88-3006-9y54-j47a5970ha91,60383i76-w661-8ot4-qz2b-vto9916x80ic,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a54qiz45-n2h5-4011-56o2-999931y3e420/thumbs/a54qiz45-n2h5-4011-56o2-999931y3e420,0.0,0.0,1020,789,20.1,41.17,1010,775,Black,Knockout,PRINTING,TRANSPARENT,0.88,PREFLIGHT_OK,2,2020-01-07 05:54:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.01,0.06,0.05,0.0,Unspecified,LINE,UNSPECIFIED,0.29,77,0,11,1.3,F52,0.36,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
232l8yk1382zw450vol96e8g,e34m85y1-53k4-1448-fe88-934m3i1732q9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886w3y83-v789-80bh-7d2w-s145vp4q3128/content/886w3y83-v789-80bh-7d2w-s145vp4q3128,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886w3y83-v789-80bh-7d2w-s145vp4q3128/content/886w3y83-v789-80bh-7d2w-s145vp4q3128,1,adraco66.pdf,20293l44-4t42-3172-7h90-l30h4304st17,37241z16-q541-0gj8-yb5n-tmz4748b72rw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i76vkx67-o3r6-2501-51h0-829177v7i187/thumbs/i76vkx67-o3r6-2501-51h0-829177v7i187,0.0,0.0,841,594,15.1,41.17,825,579,Black,Overprint,LACK,TRANSPARENT,0.1,PREFLIGHT_OK,2,2018-08-30 23:44:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.04,0.06,0.03,0.0,Unspecified,LACK,OPAQUE,0.87,75,0,11,1.4,F52,0.13,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
267s8xf8656rc272xvl06h0h,s85p58v4-58u6-9077-qs55-427c9d3303h8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/568l0x81-h375-48yk-7l8i-k712cv7n8111/content/568l0x81-h375-48yk-7l8i-k712cv7n8111,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/568l0x81-h375-48yk-7l8i-k712cv7n8111/content/568l0x81-h375-48yk-7l8i-k712cv7n8111,1,oneubigging67.pdf,08525o06-3g61-3825-1j05-y54x8336fj55,58286s31-s646-6qu9-xx1s-qkp8248c42wz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r01hjb51-p4l0-6223-33e8-410996y0j282/thumbs/r01hjb51-p4l0-6223-33e8-410996y0j282,0.0,0.0,932,981,20.1,41.17,922,967,Black,Knockout,LACK,OPAQUE,0.56,PREFLIGHT_OK,2,2015-07-12 22:30:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,0,5,1.1,F78,0.55,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,Poster
967a1hi5426mz884mma56g9h,n56h75e8-41t7-1934-kv03-397y8z0831d0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/016k6x60-o023-55wc-7x3n-b365bo7x1121/content/016k6x60-o023-55wc-7x3n-b365bo7x1121,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/016k6x60-o023-55wc-7x3n-b365bo7x1121/content/016k6x60-o023-55wc-7x3n-b365bo7x1121,2,whannabus68.pdf,71361e93-6b38-8751-3t87-t24o8748xe93,38567l73-c837-1gt8-qm4k-nrd9891f56ub,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z53sfy10-i2t0-1022-73a9-862226z6a894/thumbs/z53sfy10-i2t0-1022-73a9-862226z6a894,0.0,0.0,841,594,15.1,41.17,830,583,Black,Unchanged,PRINTING,UNSPECIFIED,0.49,PREFLIGHT_OK,1,2017-09-30 00:19:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.02,0.09,0.1,0.0,Unspecified,PRINTING,NORMAL,0.08,80,0,10,1.4,F52,0.75,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
055q6te6684sj674hhz56k6d,n58p36b1-58i8-0258-ao50-657q4n4870r5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/165g8q77-v832-22vg-0b9l-l866kg7e4963/content/165g8q77-v832-22vg-0b9l-l866kg7e4963,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/165g8q77-v832-22vg-0b9l-l866kg7e4963/content/165g8q77-v832-22vg-0b9l-l866kg7e4963,1,kguyot69.pdf,29692t71-5i85-6564-1p22-a25j4357bx21,89098w97-p047-7xz4-wx6c-jfh9366z09tw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n90uhr91-b4v7-1744-24f2-950248g7q803/thumbs/n90uhr91-b4v7-1744-24f2-950248g7q803,0.0,0.0,970,1000,20.1,32.1,957,985,Black,Overprint,PRINTING,UNSPECIFIED,0.89,PREFLIGHT_OK,1,2017-12-04 23:46:24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,0,11,1,undefinde,0.94,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,Poster
884x8uh1672hd612naw99z2g,t13f13h5-73y1-0521-zz24-090y6y0639y6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/803a7z00-u552-11pb-7e9t-t079bn6e8779/content/803a7z00-u552-11pb-7e9t-t079bn6e8779,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/803a7z00-u552-11pb-7e9t-t079bn6e8779/content/803a7z00-u552-11pb-7e9t-t079bn6e8779,1,edunklee6a.pdf,28491r22-9i26-4434-3m28-j70r2097jq12,74702g95-o323-9ii6-ei0j-xml5536n32wi,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h70zfz69-x6o0-5862-64f7-585683n4y778/thumbs/h70zfz69-x6o0-5862-64f7-585683n4y778,0.0,0.0,841,594,20.1,41.17,828,581,Black,Unspecified,PRINTING,TRANSPARENT,0.41,PREFLIGHT_OK,2,2017-06-11 03:26:42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,0,10,1.4,undefinde,0.95,2,DIN_A0_Hoch,Doppelseitig,gestrichen_altes_Profil,Poster
045v3lh5110bb860flj26v7p,t80b71a8-39x9-6704-by65-500p0q5241s7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/817k0y54-x284-32be-4r2l-i422lj3o9445/content/817k0y54-x284-32be-4r2l-i422lj3o9445,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/817k0y54-x284-32be-4r2l-i422lj3o9445/content/817k0y54-x284-32be-4r2l-i422lj3o9445,1,amccord6b.pdf,73004v32-4m82-6309-9e88-g11w4387pq35,79173n84-a133-8js4-re4f-yuu1660g05dc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n94pjb66-z1x9-5067-44e2-483488j8r087/thumbs/n94pjb66-z1x9-5067-44e2-483488j8r087,0.0,0.0,841,594,20.1,32.1,826,578,Black,Overprint,LACK,UNSPECIFIED,0.31,PREFLIGHT_OK,1,2020-07-29 14:11:47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,0,10,1.4,F78,0.22,1,DIN_A0_Hoch,Einseitig,angestrichen_altes_Profil,Poster
924d1pi8342nu197hnu86b8n,m46y98i2-56h0-2826-dm52-029t6y9905w9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/980n8t57-r921-41zg-4x0a-n595yw0u1014/content/980n8t57-r921-41zg-4x0a-n595yw0u1014,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/980n8t57-r921-41zg-4x0a-n595yw0u1014/content/980n8t57-r921-41zg-4x0a-n595yw0u1014,2,jsikorski6c.pdf,63259a48-1n79-3076-6u00-d40z4502pu29,64894u81-w395-8cq2-jt4l-gng0606n97ur,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/l83rcm68-k0r9-0015-43f5-996836i7j900/thumbs/l83rcm68-k0r9-0015-43f5-996836i7j900,0.0,0.0,932,1011,15.1,32.1,920,996,Black,Knockout,LACK,OPAQUE,0.93,PREFLIGHT_OK,2,2015-05-07 03:54:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.02,0.07,0.08,0.0,Knockout,LACK,OPAQUE,0.4,80,0,10,1.1,F78,0.72,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
312i0op3935as284fqv09j9v,j37x17l8-78j8-7119-yu31-527t9o4341m5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/044u4v69-n739-81eo-5s5f-k440ag3k6656/content/044u4v69-n739-81eo-5s5f-k440ag3k6656,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/044u4v69-n739-81eo-5s5f-k440ag3k6656/content/044u4v69-n739-81eo-5s5f-k440ag3k6656,2,dkeatley6d.pdf,25863y54-6a90-9023-3f48-k31g3173ai30,79382b53-j290-5mq4-ip3p-ela2102v71pe,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m07urx54-i5c1-7573-79x1-773916m1p194/thumbs/m07urx54-i5c1-7573-79x1-773916m1p194,0.0,0.0,1020,981,20.1,41.17,1004,971,Black,Overprint,LINE,UNSPECIFIED,0.58,PREFLIGHT_OK,1,2021-05-23 20:50:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.05,0.08,0.02,0.0,Unchanged,LINE,OPAQUE,0.22,77,0,10,1,F78,0.77,2,Freies_Format,Doppelseitig,gestrichen_altes_Profil,Poster
365q1uy9668pz036ekw41u5c,p74m25q3-26m1-4772-vi13-400k4w2484q8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/612b5y76-c927-43vu-3h9e-m170cn2z8889/content/612b5y76-c927-43vu-3h9e-m170cn2z8889,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/612b5y76-c927-43vu-3h9e-m170cn2z8889/content/612b5y76-c927-43vu-3h9e-m170cn2z8889,1,thullot6e.pdf,64886x12-7e61-6498-0c79-o23z2527ze32,27646n70-y274-4va8-oi7k-mus8559h41oa,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x54jgd42-l6u7-1629-03o5-244967p6d464/thumbs/x54jgd42-l6u7-1629-03o5-244967p6d464,0.0,0.0,1189,841,20.1,41.17,1175,827,Black,Unspecified,PRINTING,UNSPECIFIED,0.73,PREFLIGHT_OK,1,2018-09-20 03:37:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.07,0.09,0.05,0.0,Overprint,PRINTING,NORMAL,0.08,73,0,10,1.4,F47,0.61,1,DIN_A0_Quer,Einseitig,angestrichen_altes_Profil,Poster
942m8yp8004yc737aou56k0w,o29h32f4-79m2-8078-eu89-031f2h4630c2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/479c5q81-v509-34uw-9s1v-t003ux6e1262/content/479c5q81-v509-34uw-9s1v-t003ux6e1262,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/479c5q81-v509-34uw-9s1v-t003ux6e1262/content/479c5q81-v509-34uw-9s1v-t003ux6e1262,2,ngoacher6f.pdf,27144g00-3o28-7974-2h43-p80k7598tw78,54993m97-d519-1zb7-yp7o-yfe0815k97bq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w33amm83-h5q2-4939-97y3-834151z7y254/thumbs/w33amm83-h5q2-4939-97y3-834151z7y254,0.0,0.0,841,594,15.1,32.1,828,579,Black,Knockout,LACK,NORMAL,0.21,PREFLIGHT_OK,1,2017-11-25 21:30:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,0,10,1.4,F52,0.68,2,DIN_A0_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
725g6ki1689sd767kpc69u3a,s42e88q2-24p0-3742-vx98-116g5p2966q9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/635t8t08-s591-79ok-1k5h-o944yt5s0526/content/635t8t08-s591-79ok-1k5h-o944yt5s0526,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/635t8t08-s591-79ok-1k5h-o944yt5s0526/content/635t8t08-s591-79ok-1k5h-o944yt5s0526,1,vmcellen6g.pdf,08938j60-0r55-8075-5e22-z37s4728sg52,28057s80-r431-1pz3-fu5f-nfm9640l71is,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p47nnx53-s3h0-6195-04q6-319373k0g404/thumbs/p47nnx53-s3h0-6195-04q6-319373k0g404,0.0,0.0,970,1000,20.1,32.1,955,986,Black,Unchanged,LINE,NORMAL,0.31,PREFLIGHT_OK,1,2015-03-27 12:59:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,0,10,1,F78,0.76,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,Poster
006e5qy5361eq208kks92a1s,i30d36m4-95h7-9422-pu88-995z0l3516m2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/744v0u04-w155-31th-3o3y-e653sd2q7157/content/744v0u04-w155-31th-3o3y-e653sd2q7157,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/744v0u04-w155-31th-3o3y-e653sd2q7157/content/744v0u04-w155-31th-3o3y-e653sd2q7157,2,priddick6h.pdf,02157i97-8k24-1386-3k53-e62r1754nv96,87011d62-s746-5nv9-pt7n-jeg0641h38ym,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n70zce34-g7n1-1959-84n7-636336v0p364/thumbs/n70zce34-g7n1-1959-84n7-636336v0p364,0.0,0.0,1189,841,15.1,41.17,1175,825,Black,Unchanged,PRINTING,OPAQUE,0.1,PREFLIGHT_OK,1,2021-04-04 14:25:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.06,0.05,0.09,0.0,Knockout,PRINTING,UNSPECIFIED,0.85,73,0,11,1.4,F39,0.86,2,DIN_A0_Quer,Doppelseitig,gestrichen_altes_Profil,Poster
242c1gj7828pc807ptg91l1b,t89a13n1-90c6-1896-dg71-215z6d7624j5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/746l2r88-t319-12vl-4s0q-k207iq8c5191/content/746l2r88-t319-12vl-4s0q-k207iq8c5191,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/746l2r88-t319-12vl-4s0q-k207iq8c5191/content/746l2r88-t319-12vl-4s0q-k207iq8c5191,1,rdanielczyk6i.pdf,03821d71-7i05-8262-4m03-k79y4144ti45,73209o57-z967-7zp8-zp3s-pdo3772u20ga,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f88pll92-h8e6-4694-55w0-829327z8s632/thumbs/f88pll92-h8e6-4694-55w0-829327z8s632,0.0,0.0,1189,841,20.1,41.17,1176,827,Black,Unspecified,LACK,OPAQUE,0.96,PREFLIGHT_OK,2,2020-05-08 12:05:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,0,10,1.4,F78,0.29,1,DIN_A0_Quer,Einseitig,angestrichen_neues_Profil,Poster
341i7vv0728xa308zzg04z6p,y41o73g3-33j1-6166-fq02-447s5n8392m4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/467q6u20-o847-08tc-3k2z-n223jz2p2148/content/467q6u20-o847-08tc-3k2z-n223jz2p2148,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/467q6u20-o847-08tc-3k2z-n223jz2p2148/content/467q6u20-o847-08tc-3k2z-n223jz2p2148,2,msiegertsz6j.pdf,84334f03-7y21-4699-8w63-q23n9088pb80,47824r07-e731-3jo1-xm8g-jzd9486z00bm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t21ime46-g7y4-6881-45t8-713435h1g683/thumbs/t21ime46-g7y4-6881-45t8-713435h1g683,0.0,0.0,594,841,20.1,41.17,582,831,Black,Overprint,PRINTING,UNSPECIFIED,0.78,PREFLIGHT_OK,2,2016-07-26 01:55:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,0,10,1.4,F47,0.5,2,DIN_A1_Hoch,Doppelseitig,angestrichen_altes_Profil,Poster
274h2rg1149jp325pqr64f1z,o98v26q6-68y6-1298-cq53-791j0p1811m7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/527w0d11-j618-33kx-9b0v-b700ky8h8179/content/527w0d11-j618-33kx-9b0v-b700ky8h8179,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/527w0d11-j618-33kx-9b0v-b700ky8h8179/content/527w0d11-j618-33kx-9b0v-b700ky8h8179,1,wginity6k.pdf,24327d87-3r75-8050-0f55-m70h1951vp74,58440p30-v041-0on7-ey6y-qce8112n06sb,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/y88sif59-u3x1-3574-27t1-052408a9o708/thumbs/y88sif59-u3x1-3574-27t1-052408a9o708,0.0,0.0,970,789,15.1,32.1,955,775,Cyan,Unspecified,LINE,TRANSPARENT,0.59,PREFLIGHT_OK,1,2018-01-22 07:24:10,Magenta,Knockout,LACK,NORMAL,0.01,Yellow,Unspecified,LACK,TRANSPARENT,0.88,Black,Knockout,PRINTING,NORMAL,0.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,0,11,1.2,F52,0.26,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
198a1nz1565dz165cpu17l9i,r68m67h8-88s0-1294-pl37-577a4e1633s4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/479q9j41-i022-70nz-8a2v-i175mb3f2448/content/479q9j41-i022-70nz-8a2v-i175mb3f2448,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/479q9j41-i022-70nz-8a2v-i175mb3f2448/content/479q9j41-i022-70nz-8a2v-i175mb3f2448,2,cfibbens6l.pdf,51708d63-7v02-7686-2r49-b90j7193ac58,71976a36-z799-1oq7-fl4q-ebu8627d03ce,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t41kxt77-z0t8-0213-67v9-735518l4b105/thumbs/t41kxt77-z0t8-0213-67v9-735518l4b105,0.0,0.0,841,594,15.1,41.17,828,580,Cyan,Knockout,LINE,TRANSPARENT,0.89,PREFLIGHT_OK,1,2021-10-28 14:19:33,Magenta,Knockout,PRINTING,OPAQUE,0.53,Yellow,Unspecified,LINE,OPAQUE,0.93,Black,Unspecified,PRINTING,OPAQUE,0.18,VarGlos,0.08,0.05,0.01,0.0,Overprint,PRINTING,TRANSPARENT,0.2,79,0,11,1.4,F51,0.93,2,DIN_A0_Hoch,Doppelseitig,gestrichen_neues_Profil,Poster
471h9dw1570dt969wsz61p5e,c72k65x6-67b3-5140-zl17-665b3t8720m2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/265d8d93-g466-11jy-0u9w-s423uq4s0289/content/265d8d93-g466-11jy-0u9w-s423uq4s0289,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/265d8d93-g466-11jy-0u9w-s423uq4s0289/content/265d8d93-g466-11jy-0u9w-s423uq4s0289,2,mackermann6m.pdf,39840z23-8q28-2403-9e92-o19h2900wg50,71685l69-y860-1nf4-bo8p-mhn0450v27yq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z49shi46-x8t7-5768-19f5-183580v1c451/thumbs/z49shi46-x8t7-5768-19f5-183580v1c451,0.0,0.0,841,594,15.1,32.1,826,583,Cyan,Unspecified,LINE,OPAQUE,0.77,PREFLIGHT_OK,2,2020-06-29 22:38:06,Magenta,Overprint,LINE,NORMAL,0.51,Yellow,Unchanged,LINE,OPAQUE,0.69,Black,Unchanged,LACK,OPAQUE,0.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,0,40,1.4,F78,0.83,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
972v3rd7527ql776ged49u2n,e63d14s2-06d9-1128-zt73-865i4j1855y5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/041i0r12-k060-27lz-0q8h-x784hq4q4269/content/041i0r12-k060-27lz-0q8h-x784hq4q4269,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/041i0r12-k060-27lz-0q8h-x784hq4q4269/content/041i0r12-k060-27lz-0q8h-x784hq4q4269,2,fmacnelly6n.pdf,45549f19-0o21-1814-3a53-c10n0454my44,99380g86-h067-1vm8-kk4z-uhf6242h96ic,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v96dgt31-s4w7-4215-49s3-190787i4d088/thumbs/v96dgt31-s4w7-4215-49s3-190787i4d088,0.0,0.0,970,1000,20.1,41.17,958,990,Cyan,Unchanged,LINE,OPAQUE,0.89,PREFLIGHT_OK,1,2015-12-22 18:32:01,Magenta,Knockout,PRINTING,UNSPECIFIED,0.21,Yellow,Overprint,LINE,UNSPECIFIED,0.01,Black,Unspecified,LACK,TRANSPARENT,0.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,0,11,1,undefinde,0.74,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
583w7mp6906rr961xgq87g4c,f50r86f1-02k9-8515-cn75-976u3z9696i4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/551z9a38-i446-82vk-7v9j-k996rc0s5078/content/551z9a38-i446-82vk-7v9j-k996rc0s5078,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/551z9a38-i446-82vk-7v9j-k996rc0s5078/content/551z9a38-i446-82vk-7v9j-k996rc0s5078,1,sschutter6o.pdf,88079q04-2r14-8202-4e34-z15l9138fu11,84533t91-o408-4sf2-be4y-jle3584y28jy,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r31aiq85-t5q3-1357-71q4-784279i1h617/thumbs/r31aiq85-t5q3-1357-71q4-784279i1h617,0.0,0.0,841,594,20.1,41.17,827,584,Cyan,Unchanged,PRINTING,UNSPECIFIED,0.8,PREFLIGHT_OK,2,2015-11-13 04:03:48,Magenta,Knockout,LACK,UNSPECIFIED,0.44,Yellow,Unchanged,LACK,NORMAL,0.77,Black,Unspecified,LACK,TRANSPARENT,0.8,VarGlos,0.01,0.09,0.06,0.0,Knockout,LACK,NORMAL,0.59,71,0,10,1.4,F39,0.05,1,DIN_A0_Hoch,Einseitig,gestrichen_altes_Profil,Poster
